title,author,year,press,price,category
杀死一只知更鸟（精装）,哈珀·李　著,2017,译林出版社,48.0,小说
图解远离疾病的营养学,(日)白鸟早奈英  主编,2018,化学工业出版社,68.0,保健/养生
阴阳一调百病消（升级版）,罗大伦,2018,北京联合出版有限公司,36.0,保健/养生
中里巴人极简养生法:意会通心,中里巴人著，紫图出品,2019,江西科学技术出版社,69.9,保健/养生
吃法决定活法：二十四节气顺时养命食方（全新修订典藏版）,陈允斌著，紫图出品,2019,广东科技出版社,59.9,保健/养生
经典中医启蒙（一个中医眼中的生命、健康与生活，《儿童健康讲记》作者李辛医师的最新力作）,李辛,2018,中医古籍出版社,68.0,保健/养生
学会吃饭（樊登读书创始人樊登博士特别推荐图书）,[美]珍·克里斯特勒（著）艾莉莎·鲍曼（著）颜佐桦  译 时代华语 出品,2019,中国友谊出版公司,49.0,保健/养生
施瓦辛格健身全书（全球热销健身书，施瓦辛格独家授权中文版）,阿诺德·施瓦辛格,2012,北京科学技术出版社,98.0,保健/养生
曲黎敏精讲黄帝内经：教会我们看世界、真正看到自己内心的方法,"曲黎敏 著,凤凰联动 出品",2019,天津科学技术出版社,59.8,保健/养生
范冰冰推荐 轻断食：正在横扫全球的瘦身革命（新版）,"[英]麦克尔·莫斯利 博士 (Dr. Michael Mosley), [英]咪咪·史宾赛 (Mimi Spencer)",2019,文汇出版社,45.0,保健/养生
成都下水道 让我们灵魂激荡身体欢愉：一个男科医生的手记,任黎明（@成都下水道） 著，凤凰联动 出品,2019,天津科学技术出版社,48.0,保健/养生
救命之方（全新修订升级版）,罗大伦  著   紫图  出品,2018,江西科学技术出版社,49.9,保健/养生
桥本甲状腺炎90天治疗方案,〔美〕Izabella Wentz,2018,北京科学技术出版社,59.0,保健/养生
对症按摩百病消,孙呈祥　主编,2013,浙江科学技术出版社,39.0,保健/养生
曲黎敏精讲黄帝内经. 2：帮助我们认识身体与世界，重建全新的生命观,曲黎敏 著，凤凰联动 出品,2019,天津科学技术出版社,69.8,保健/养生
女人30+，养气血·调脾胃·防衰老（凤凰生活）,韩学杰,2018,江苏科学技术出版社,42.0,保健/养生
跑步圣经 （第2版）,﹝德﹞赫尔伯特·史迪凡尼◎著 毛方英 张玄黎 殷媛媛◎译,2018,北京科学技术出版社,68.0,保健/养生
剑桥初级英语语法(第三版中文版)(剑桥,（英）雷蒙德·墨菲（Raymond Murphy）,2016,外语教学与研究出版社,41.9,外语
埃及四千年（破解四千年王朝兴衰秘密的里程碑式巨作）,[英]乔安·弗莱彻,2019,浙江文艺出版社,118.0,历史
月亮与六便士 英文版原版 毛姆著 经典世界名著英文小说,英] 威廉· 萨默赛特·毛姆 著；方振宇，振宇英语教学研究中心 编,2018,海豚出版社,38.8,外语
中日交流标准日本语 初级（上下册）（全两册）标日日语教材,人民教育出版社，日本光村图书出版株式会社　编,1988,人民教育出版社,28.8,外语
2020年6月新试卷星火英语四级真题备考2020试卷四级通关（4级）真题预测写作听力阅读翻译词汇,杨枫,2020,上海交通大学出版社,59.8,外语
批判性思维:原书第5版,[美]格雷戈里·巴沙姆（Gregory Bassham）等,2019,外语教学与研究出版社,118.0,外语
新版中日交流标准日本语中级 上下册（第二版）（含上下册、CD两张及电子书）标日日语主教材,人民教育出版社，光村图书出版株式会社　编,2014,人民教育出版社,86.0,外语
雅思词汇真经,刘洪波,2018,外语教学与研究出版社,56.9,外语
傲慢与偏见 软精装 珍藏版（买中文版送英文版）,(英）简·奥斯汀 著，孙致礼 译,2015,中国宇航出版社,39.8,外语
ChinaDaily  热词红宝书（第3版）2019年特别版,中国日报网,2019,民主与建设出版社,36.0,外语
小王子英文原版 彩色精装有声版 世界经典文学名著 振宇书虫,[法] 安东尼·德·圣埃克苏佩里,2018,北京时代华文书局,39.8,外语
新概念英语4 流利英语,（英）亚历山大，何其莘　著,1997,外语教学与研究出版社,29.9,外语
牛津英汉双解小词典(第9版)——英国小学生几乎人手一册的词典，软皮便携,英国牛津大学出版社　编著,2008,外语教学与研究出版社,31.9,外语
新版中日交流标准日本语 初级(第二版）标日日语学习套装（含主教材、同步练习）附赠价值10元趣味日语语音卡片 当当独家特供版,人民教育出版社，日本光村图书出版株式会社 编,2014,人民教育出版社,121.0,外语
野性的呼唤 软精装 珍藏版（买中文版送英文版）,[美]杰克·伦敦 著，孙法理  译,2016,中国宇航出版社,29.8,外语
中式英语之鉴,(美)平卡姆,2000,外语教学与研究出版社,25.9,外语
雅思王听力真题语料库（机考笔试综合版）,王陆,2019,中国人民大学出版社,37.6,外语
傲慢与偏见英文版书籍 英文原版小说 全英文版畅销小说读物阅读 世界经典文学名著,[英]，简·奥斯汀,2018,北京时代华文书局,39.8,外语
英语单词发音密码,杨淑如 陈启欣,2016,外语教学与研究出版社,49.8,外语
半小时漫画中国史3（看半小时漫画，通五千年历史！《半小时漫画中国史》系列第3部）,陈磊（笔名：二混子） 著；读客文化 出品,2018,海南出版社,39.9,历史
知行合一王阳明（1472-1529）(道破天机！深入解读知行合一及其创始人王阳明的通俗全传！),度阴山 著；读客文化 出品,2014,北京联合出版公司,36.0,历史
毒品史：美国和墨西哥的百年恩怨（历史学堂）,[墨]卡门?博洛萨 [美]迈克?华莱士,2019,上海译文出版社,58.0,历史
大国的崩溃：苏联解体的台前幕后（老布什图书馆绝密档案新近解密！哈佛大学现代史专家，还原改变苏联命运和世界面貌的五个月）,[美]沙希利·浦洛基 著，宋虹 译,2017,四川人民出版社,58.0,历史
半小时漫画中国史2（看半小时漫画，通五千年历史！《半小时漫画中国史》系列第2部）,陈磊（笔名：二混子） 著；读客文化 出品,2018,海南出版社,39.9,历史
老鼠、虱子和历史 : 一部全新的人类命运史,[美] 汉斯·辛瑟尔 著，谢桥，康睿超 译,2019,重庆出版社,58.0,历史
简读中国史（张宏杰重磅新作）,"张宏杰 著,博集天卷 出品",2019,岳麓书社,58.0,历史
半小时漫画世界史（看半小时漫画，通五千年历史！其实是一本严谨的极简世界史！）,陈磊（笔名：二混子） 著；读客文化 出品,2018,江苏凤凰文艺出版社,39.9,历史
陈寅恪：魏晋南北朝史讲演录,陈寅恪,2018,天津人民出版社,39.8,历史
汴京之围：北宋末年的外交、战争和人（马伯庸、罗振宇、虞云国鼎力推荐！新浪好书2019年度推荐图书！随书赠送价值58元同名精品有声书）,郭建龙,2019,天地出版社,78.0,历史
中国文化的精神,许倬云 著,2018,九州出版社,56.0,历史
大国崛起  团购电话:4001066666转6,唐晋  主编 时代华语 出品,2007,人民出版社,56.0,历史
见识丛书·瘟疫与人,[美]威廉·麦克尼尔（William H. McNeill）,2018,中信出版社,58.0,历史
万历十五年 一本好书 腾讯视频栏目推荐（增订纪念本）,黄仁宇 著,2018,中华书局,48.0,历史
枢纽:3000年的中国,施展 著,2018,广西师范大学出版社,99.0,历史
明朝那些事儿.第1部.洪武大帝（新版）,当时明月,2017,浙江人民出版社,35.0,历史
明朝那些事儿全集（经典版全7册，新版）,当年明月,2017,浙江人民出版社,245.0,历史
半小时漫画中国史系列（共4册）（独家签章版）（看半小时漫画，通五千年历史！漫画式科普开创者二混子新作！）,陈磊,2019,海南出版社,169.6,历史
赛雷三分钟漫画中国史（中小学生超喜爱的课外历史读物）,"赛雷 著,博集天卷 出品",2020,湖南文艺出版社,49.8,历史
分好类 超好背 15000英语单词便携口袋书 英语口语词汇学习 英语入门 一次彻底掌握（双速学习版 ）,耿小辉，Larissa Cherry（加），Jordan Andre（加），Michael Philip（美），昂秀外语教学研究组,2015,中译出版社（原中国对外翻译出版公司）,38.8,外语
新版中日交流标准日本语 初级 标日日语同步练习（第二版）,人民教育出版社，日本光村图书出版株式会社　编写,2014,人民教育出版社,43.0,外语
人间处方：夏目漱石写给青年的信（103个应对世界的方式，与不安、逆境、挫折从容共存的人生指南）,中川越 著  黄毓婷 译  时代华语 出品,2019,北京联合出版有限公司,45.0,文学
目送：龙应台“人生三书”之三（彩插新版）,龙应台 著，理想国 出品,2014,广西师范大学出版社,43.0,文学
夜莺与玫瑰,(英) 王尔德著 ; 林徽因译著,2018,开明出版社,46.0,文学
作家榜经典：浮生六记（汪涵杨乐乐同款！上海国际学校指定学生必读版！全本全译全注，全新插图珍藏！无需古文基础，就能完全读懂）,沈复 著，周公度 译注，作家榜经典 出品，大星文化，张朝晖 尧立 陆伟黎 绘，,2017,浙江文艺出版社,45.0,文学
北野武的小酒馆,北野武著 姜向明译,2017,新星出版社,45.0,文学
慢煮生活（汪曾祺逝世20周年 精装纪念散文集）,汪曾祺 著 时代华语 出品,2017,江苏凤凰文艺出版社,49.8,文学
汪曾祺散文集：人间知味,汪曾祺,2018,时代文艺出版社,38.0,文学
醒来觉得甚是爱你 【精装裸书脊全彩珍藏版】（朱生豪情书集，李现推荐，抖音百万点赞）,朱生豪,2017,北京日报出版社（原同心出版社）,49.8,文学
莎士比亚戏剧全集（朱生豪经典全译本，收入莎翁所有10部悲剧和13部喜剧）,〔英〕威廉·莎士比亚 著 朱生豪 译,2016,作家出版社,150.0,文学
三毛全集01：雨季不再来,三毛 著，新经典 出品,2016,北京十月文艺出版社,35.0,文学
人生最美是清欢（林清玄经典散文集，执笔45周年白金纪念版！）,林清玄 著，新经典 出品,2016,北京十月文艺出版社,49.5,文学
雅舍谈吃（全新版本，梁实秋家人深情赞誉，亲自授权推荐。）,梁实秋著,2019,中国妇女出版社,45.0,文学
夜航船（年轻人要熟知的4248个文化常识！贾平凹推荐版！读过《夜航船》，灵魂才有趣！未删节插图珍藏版，套装共2册）作家榜经典文库,[明] 张岱 著，何三坡 译，贾平凹 荐，作家榜经典 出品，大星文化,2018,浙江文艺出版社,99.8,文学
愿你，归来仍是少年（林清玄启悟人生系列）,林清玄,2017,长江文艺出版社,32.8,文学
文化苦旅 新版,余秋雨　著 时代华语 出品,2015,长江文艺出版社,39.8,文学
半小时漫画唐诗2（漫画科普开创者二混子新作！全网粉丝700万！看起来都是笑点，实际上全是考点！《半小时漫画唐诗》完结篇！）,陈磊·半小时漫画团队 著,2019,江苏凤凰文艺出版社,49.9,文学
朱自清散文集 精装读书会,朱自清,2018,南京出版社,49.0,文学
鲁迅经典文集 精装读书会,鲁迅,2018,南京出版社,49.0,文学
文学回忆录（木心留给世界的礼物，陈丹青五年听课笔录）,木心　讲述，陈丹青　笔录,2013,广西师范大学出版社,98.0,文学
背影:朱自清经典散文集（全新未删节插画珍藏版！更适合青少年阅读！1-9年级必读书单！完整收录48篇传世之作）作家榜经典文库,朱自清 著，作家榜经典 出品，大星文化，黄珊珊 绘,2017,浙江文艺出版社,39.9,文学
华夏万卷 楷书字帖硬笔书法入门教程3本装:笔画+结构+实战 学生成人钢笔练字帖(赠练字计划本),田英章 书,2017,上海交通大学出版社,54.0,艺术
素描的诀窍（20周年白金畅销版）,[美]伯特·多德森,2019,上海人民美术出版社,48.0,艺术
墨点字帖 书法等级考试教程·楷书 荆霄鹏楷书字帖纸成人学生硬笔书法练字帖,荆霄鹏,2012,山西人民出版社发行部,15.0,艺术
小奏鸣曲集,人民音乐出版社编辑部,2009,人民音乐出版社,41.0,艺术
摄影的艺术(黄明昊推荐 原版35年畅销世界，被全球摄影师奉为圭皋的经典之作；世界各艺术院校摄影、设计等专业学生的美学参考书),[美]Bruce Barnbaum 著,2012,人民邮电出版社,118.0,艺术
配色设计原理,日本奥博斯科编辑部 编,2009,中国青年出版社,59.0,艺术
水彩绘：暖系淡彩绘画课（全彩）,竹取,2019,电子工业出版社,79.9,艺术
山海经,陈丝雨 绘 孙见坤 注,2015,清华大学出版社,128.0,艺术
百绘山海经,林海  绘著,2019,化学工业出版社,149.0,艺术
云水间 不打草稿的风景水彩画入门,飞乐鸟工作室,2019,水利水电出版社,52.8,艺术
华夏万卷钢笔字帖 《道德经》硬笔楷书字帖（全新升级 附彩色作品纸）田英章书 硬笔书法学生成人字帖 大学男女生临摹描红手写体,田英章 书,2015,上海交通大学出版社,15.0,艺术
从零起步：素描基础教程,张玉红　编著,2015,人民邮电出版社,39.8,艺术
